Phvul.001G042900,1,3438,2.2402105
Phvul.001G043000,1,2657,4.541202
Phvul.001G043100,2,2380,18.5834683
Phvul.001G043200,1,2426,39.875559
Phvul.001G043300,1,777,128.09782
Phvul.001G043400,1,5386,604.6276
Phvul.001G043500,1,1493,66.3741719
Phvul.001G043600,1,7960,19.0701962
Phvul.001G043700,1,6759,71.2291
Phvul.001G043800,1,2893,41.85422
Phvul.001G043900,1,3350,208.4864
Phvul.001G044000,2,3876,166.1948
Phvul.001G044100,1,6253,40.45707
Phvul.001G044200,1,1184,0.0698377
Phvul.001G044300,1,612,0
Phvul.001G044400,1,1188,0.142753
Phvul.001G044500,1,690,0.5403735
Phvul.001G044600,2,5132,458.8441
Phvul.001G044700,1,1295,439.005
Phvul.001G044800,2,8994,214.3122
Phvul.001G044900,2,2702,75.20714
Phvul.001G045000,1,771,50.565792
Phvul.001G045100,2,4555,39.6935055
Phvul.001G045200,2,9230,85.03691
Phvul.001G045300,2,4884,157.65323
Phvul.001G045400,1,2447,58.8097238
Phvul.001G045500,1,4800,88.88804
Phvul.001G045600,1,3582,52.72232
Phvul.001G045700,1,4665,2.8378826
Phvul.001G045800,1,444,0.231605
Phvul.001G045900,2,3382,151.857098
Phvul.001G046000,1,1026,0
Phvul.001G046100,1,12194,0.04171054
Phvul.001G046200,1,6602,11.5600676
Phvul.001G046300,1,4504,9.7619238
Phvul.001G046400,1,2327,43.882438
Phvul.001G046500,1,867,88.02459
Phvul.001G046600,1,2021,34.49557
Phvul.001G046700,1,2516,249.7751
Phvul.001G046800,1,1994,119.5685
Phvul.001G046900,1,1394,28.843735
Phvul.001G047000,1,3418,452.3265
Phvul.001G047100,1,5386,85.47526
Phvul.001G047200,1,6158,47.38326
Phvul.001G047300,1,8793,125.86053
Phvul.001G047400,1,790,4.971388
Phvul.001G047500,1,546,87.72891
Phvul.001G047600,1,3059,334.3015
Phvul.001G047700,4,18270,24.468406
Phvul.001G047800,1,996,0.9537485
Phvul.001G047900,1,4091,15.5060615
Phvul.001G048000,1,1312,3.583395
Phvul.001G048100,1,1254,15.408433
Phvul.001G048200,1,2664,0.06337065
Phvul.001G048300,1,351,0.640329
Phvul.001G048400,1,900,0.059982
Phvul.001G048500,1,2612,0.066624397
Phvul.001G048600,2,2894,25.554134
Phvul.001G048700,1,6472,4.7005063
Phvul.001G048800,2,3027,5.434464628
Phvul.001G048900,1,6733,2.998989
Phvul.001G049000,2,2963,23.1885408
Phvul.001G049100,1,6730,1.651410032
Phvul.001G049200,1,993,0.1705753
Phvul.001G049300,1,1860,2.52812999
Phvul.001G049400,1,594,698.2803
Phvul.001G049500,1,4759,230.3038
Phvul.001G049600,2,4134,93.83775
Phvul.001G049700,1,4689,285.4328
Phvul.001G049800,1,4803,0.9564592
Phvul.001G049900,1,8364,200.2264
Phvul.001G050000,1,6692,12.891866
Phvul.001G050100,1,8582,5.914489
Phvul.001G050200,1,2209,0.3623813
Phvul.001G050300,1,880,4562.727102
Phvul.001G050400,1,1135,9.3656614
Phvul.001G050500,1,3227,35.168509
Phvul.001G050600,1,3080,197.85349
Phvul.001G050700,1,8262,191.13221
Phvul.001G050800,1,3190,64.10486
Phvul.001G050900,2,9092,76.30285
Phvul.001G051000,2,2935,2.6503201
Phvul.001G051100,1,3159,32.3864795
Phvul.001G051200,3,5520,234.90614
Phvul.001G051300,1,3687,1257.0505
Phvul.001G051400,1,3030,15.539694
Phvul.001G051500,1,481,0.789441
Phvul.001G051600,1,930,0
Phvul.001G051700,1,8022,380.3952
Phvul.001G051800,1,7142,15.299773
Phvul.001G051900,1,15663,48.64168
Phvul.001G052000,1,3263,115.45576
Phvul.001G052100,1,4423,41.0147982
Phvul.001G052200,1,1467,5.2821176
Phvul.001G052300,1,893,63.783887
Phvul.001G052400,1,1387,8.145451
Phvul.001G052500,1,4792,0.4356193
Phvul.001G052600,3,29490,14.204486
Phvul.001G052700,1,637,0.124907
Phvul.001G052800,1,6925,120.89253
Phvul.001G052900,1,8247,84.68237
Phvul.001G053000,1,7174,219.47977
Phvul.001G053100,1,5847,1889.14428
Phvul.001G053200,1,8188,1.3808723
Phvul.001G053300,1,5852,7.9000422
Phvul.001G053400,1,8546,46.28202
Phvul.001G053500,1,15104,25.383402
Phvul.001G053600,1,2747,174.08044
Phvul.001G053700,1,2286,26.054675
Phvul.001G053800,1,1999,0
Phvul.001G053900,1,2075,25.42571
Phvul.001G054000,1,2875,957.4097
Phvul.001G054100,1,2937,189.9824
Phvul.001G054200,1,1235,170.0374
Phvul.001G054300,1,1463,0.8587512
Phvul.001G054400,1,8903,102.4334
Phvul.001G054500,2,10567,14.875958
Phvul.001G054600,1,2552,2.2188543
Phvul.001G054700,1,14373,184.17408
Phvul.001G054800,1,2802,32.3241045
Phvul.001G054900,1,1550,15.1706955
Phvul.001G055000,1,2059,4.8385008
Phvul.001G055100,1,8880,29.815705
Phvul.001G055200,1,3254,51.48279
Phvul.001G055300,1,3418,66.497962
Phvul.001G055400,2,6416,64.745909
Phvul.001G055500,1,3006,191.2328
Phvul.001G055600,1,7469,90.88661
Phvul.001G055700,3,2454,166.83592
Phvul.001G055800,1,49471,60.10712
Phvul.001G055900,1,6588,27.278768
Phvul.001G056000,1,6387,0.757643
Phvul.001G056100,1,1592,27.6918132
Phvul.001G056200,1,2379,2.2899972
Phvul.001G056300,1,1464,311.812498
Phvul.001G056400,1,3557,55.816315
Phvul.001G056500,1,2752,87.77257
Phvul.001G056600,1,4646,104.02243
Phvul.001G056700,1,1672,4.235161
Phvul.001G056800,2,5866,278.4648
Phvul.001G056900,2,2788,21.407334
Phvul.001G057000,1,4152,19.25741
Phvul.001G057100,2,3291,194.823
Phvul.001G057200,1,3285,1012.2322
Phvul.001G057300,1,3142,582.8169
Phvul.001G057400,1,4971,129.0059
Phvul.001G057500,1,5852,49.50112
Phvul.001G057600,1,1190,135.4208
Phvul.001G057700,1,10374,11.045752
Phvul.001G057800,1,4870,112.09478
Phvul.001G057900,2,3576,19.97147
Phvul.001G058000,1,3342,869.02596
Phvul.001G058100,3,9802,264.1791
Phvul.001G058200,1,2085,237.6506
Phvul.001G058300,1,1166,198.3538195
Phvul.001G058400,1,796,135.2255794
Phvul.001G058500,1,4324,144.14808
Phvul.001G058600,1,10144,155.97033
Phvul.001G058700,4,8618,63.54209
Phvul.001G058800,1,3018,203.7375
Phvul.001G058900,1,8871,849.6479
Phvul.001G059000,1,3119,637.7665
Phvul.001G059100,1,2375,14.2622422
Phvul.001G059200,1,2718,58.91461
Phvul.001G059300,2,2641,66.5191
Phvul.001G059400,1,3069,31.8793124
Phvul.001G059500,1,9615,49.538975
Phvul.001G059600,1,201,15.57118
Phvul.001G059700,1,1425,196.68285
Phvul.001G059800,3,5189,77.45999
Phvul.001G059900,2,3121,8.2123623
